group	type	value	Mean	SD
Positive	Environmental Information Processing	11042.4911	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	11732.8173	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	14869.6457	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	16079.2546	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	13991.6165	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	0.0	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	0.0	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	0.0	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	0.0	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	0.0	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	0.0	9404.64667142857	5464.961282818172
Positive	Environmental Information Processing	0.0	9404.64667142857	5464.961282818172
Positive	Human Diseases	390.5303	332.68332987012985	505.60454111493027
Positive	Human Diseases	235.6452	332.68332987012985	505.60454111493027
Positive	Human Diseases	171.1915	332.68332987012985	505.60454111493027
Positive	Human Diseases	169.1009	332.68332987012985	505.60454111493027
Positive	Human Diseases	601.7733	332.68332987012985	505.60454111493027
Positive	Human Diseases	226.4015	332.68332987012985	505.60454111493027
Positive	Human Diseases	515.5921	332.68332987012985	505.60454111493027
Positive	Human Diseases	3.4167	332.68332987012985	505.60454111493027
Positive	Human Diseases	1.0696	332.68332987012985	505.60454111493027
Positive	Human Diseases	3.5417	332.68332987012985	505.60454111493027
Positive	Human Diseases	3.0417	332.68332987012985	505.60454111493027
Positive	Human Diseases	3.6529	332.68332987012985	505.60454111493027
Positive	Human Diseases	4.3542	332.68332987012985	505.60454111493027
Positive	Human Diseases	2.9167	332.68332987012985	505.60454111493027
Positive	Human Diseases	1583.5504	332.68332987012985	505.60454111493027
Positive	Human Diseases	1365.3986	332.68332987012985	505.60454111493027
Positive	Human Diseases	813.2264	332.68332987012985	505.60454111493027
Positive	Human Diseases	1237.4718	332.68332987012985	505.60454111493027
Positive	Human Diseases	2130.5636	332.68332987012985	505.60454111493027
Positive	Human Diseases	1484.8014	332.68332987012985	505.60454111493027
Positive	Human Diseases	1928.0575	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.1421	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.1	332.68332987012985	505.60454111493027
Positive	Human Diseases	841.0089	332.68332987012985	505.60454111493027
Positive	Human Diseases	903.9644	332.68332987012985	505.60454111493027
Positive	Human Diseases	772.5833	332.68332987012985	505.60454111493027
Positive	Human Diseases	932.8306	332.68332987012985	505.60454111493027
Positive	Human Diseases	1130.3483	332.68332987012985	505.60454111493027
Positive	Human Diseases	988.7083	332.68332987012985	505.60454111493027
Positive	Human Diseases	1021.3261	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.5806	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.2258	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0323	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.5484	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0323	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0323	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	202.3006	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	617.2815	332.68332987012985	505.60454111493027
Positive	Human Diseases	174.6923	332.68332987012985	505.60454111493027
Positive	Human Diseases	47.8149	332.68332987012985	505.60454111493027
Positive	Human Diseases	91.0036	332.68332987012985	505.60454111493027
Positive	Human Diseases	46.2282	332.68332987012985	505.60454111493027
Positive	Human Diseases	40.9333	332.68332987012985	505.60454111493027
Positive	Human Diseases	47.3351	332.68332987012985	505.60454111493027
Positive	Human Diseases	187.0826	332.68332987012985	505.60454111493027
Positive	Human Diseases	38.5997	332.68332987012985	505.60454111493027
Positive	Human Diseases	863.7382	332.68332987012985	505.60454111493027
Positive	Human Diseases	571.0830000000001	332.68332987012985	505.60454111493027
Positive	Human Diseases	104.7582	332.68332987012985	505.60454111493027
Positive	Human Diseases	817.7806	332.68332987012985	505.60454111493027
Positive	Human Diseases	952.2527	332.68332987012985	505.60454111493027
Positive	Human Diseases	370.4933	332.68332987012985	505.60454111493027
Positive	Human Diseases	790.3915	332.68332987012985	505.60454111493027
Positive	Human Diseases	2.2317	332.68332987012985	505.60454111493027
Positive	Human Diseases	2.377	332.68332987012985	505.60454111493027
Positive	Human Diseases	1.4783	332.68332987012985	505.60454111493027
Positive	Human Diseases	7.5796	332.68332987012985	505.60454111493027
Positive	Human Diseases	1.4926	332.68332987012985	505.60454111493027
Positive	Human Diseases	11.0435	332.68332987012985	505.60454111493027
Positive	Human Diseases	4.0143	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Human Diseases	8.9079	332.68332987012985	505.60454111493027
Positive	Human Diseases	10.0526	332.68332987012985	505.60454111493027
Positive	Human Diseases	135.9079	332.68332987012985	505.60454111493027
Positive	Human Diseases	0.0	332.68332987012985	505.60454111493027
Positive	Genetic Information Processing	15014.8075	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	17225.9369	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	11993.6278	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	14536.1656	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	17677.6878	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	17300.1281	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	16852.9625	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	885.4549	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	993.7793	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	737.4868	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	866.8334	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	1059.0522	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	1030.46	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	1014.9593	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	13850.7621	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	15879.4636	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	10936.8118	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	13398.6261	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	16163.6283	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	16058.9978	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	15447.8917	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	664.9183	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	584.9874	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	386.6059	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	532.1794	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	776.5842	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	561.7585	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	762.1556	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	6689.1563	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7392.9139	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	5533.1761	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	6358.9339	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7896.1118	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	8007.2608	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7555.8792	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7172.2467	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	8702.1937	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	6256.0267	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7856.433000000001	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	8680.2383	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	10479.017	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	8307.8733	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	11420.2354	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	12995.8931	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	9103.8858	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	11344.3104	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	13553.8004	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	13615.5392	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	12822.9581	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	0.1167	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	0.0667	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	0.0167	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	0.0333	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	0.1167	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	0.0333	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	0.15	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	29.2467	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	296.6042	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	40.6387	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	325.49	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	8.01	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	90.6638	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7.5112	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	14912.7675	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	17263.8925	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	12269.6485	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	14270.083	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	17452.285	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	18034.0285	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	16674.8355	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	10745.641000000001	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	12338.4529	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	9133.9705	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	11305.0476	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	13151.4395	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	13539.7871	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	12262.8386	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	6568.2408	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7978.6996	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	5315.7771	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7532.5596	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7867.81	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	8571.2279	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	7461.3983	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	15905.6217	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	17137.5726	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	12543.9952	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	15130.5339	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	19243.67	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	17910.9574	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	18181.9713	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	14459.274	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	16148.249	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	11353.4023	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	13443.9767	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	17359.6897	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	15932.6867	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	16398.3427	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	828.176	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	1138.975	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	1203.15	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	2227.719	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	1264.175	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	2861.237	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	1100.381	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	16770.5945	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	18719.9427	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	13961.15	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	14958.9709	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	20157.2645	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	18249.9827	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	19137.9164	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	281.89	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	286.2452	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	207.0567	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	310.077	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	346.0712	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	372.0733	8539.956420168068	6717.826223119877
Positive	Genetic Information Processing	333.8978	8539.956420168068	6717.826223119877
Positive	Metabolism	15255.5112	9718.329821094794	6700.968758150905
Positive	Metabolism	15199.257	9718.329821094794	6700.968758150905
Positive	Metabolism	11098.684	9718.329821094794	6700.968758150905
Positive	Metabolism	14990.2298	9718.329821094794	6700.968758150905
Positive	Metabolism	18801.3478	9718.329821094794	6700.968758150905
Positive	Metabolism	15860.4647	9718.329821094794	6700.968758150905
Positive	Metabolism	17424.9993	9718.329821094794	6700.968758150905
Positive	Metabolism	14471.9378	9718.329821094794	6700.968758150905
Positive	Metabolism	16720.4933	9718.329821094794	6700.968758150905
Positive	Metabolism	11832.8981	9718.329821094794	6700.968758150905
Positive	Metabolism	14499.3963	9718.329821094794	6700.968758150905
Positive	Metabolism	17557.31	9718.329821094794	6700.968758150905
Positive	Metabolism	18895.9793	9718.329821094794	6700.968758150905
Positive	Metabolism	16500.5767	9718.329821094794	6700.968758150905
Positive	Metabolism	17397.3823	9718.329821094794	6700.968758150905
Positive	Metabolism	16543.8	9718.329821094794	6700.968758150905
Positive	Metabolism	14671.7914	9718.329821094794	6700.968758150905
Positive	Metabolism	16189.3395	9718.329821094794	6700.968758150905
Positive	Metabolism	21225.8405	9718.329821094794	6700.968758150905
Positive	Metabolism	17512.9814	9718.329821094794	6700.968758150905
Positive	Metabolism	19900.24	9718.329821094794	6700.968758150905
Positive	Metabolism	9938.6458	9718.329821094794	6700.968758150905
Positive	Metabolism	8396.1404	9718.329821094794	6700.968758150905
Positive	Metabolism	9111.4038	9718.329821094794	6700.968758150905
Positive	Metabolism	8818.1138	9718.329821094794	6700.968758150905
Positive	Metabolism	12869.3465	9718.329821094794	6700.968758150905
Positive	Metabolism	10900.6231	9718.329821094794	6700.968758150905
Positive	Metabolism	11763.8496	9718.329821094794	6700.968758150905
Positive	Metabolism	11634.247	9718.329821094794	6700.968758150905
Positive	Metabolism	9671.0136	9718.329821094794	6700.968758150905
Positive	Metabolism	7346.7736	9718.329821094794	6700.968758150905
Positive	Metabolism	9392.9697	9718.329821094794	6700.968758150905
Positive	Metabolism	15212.6715	9718.329821094794	6700.968758150905
Positive	Metabolism	9091.6691	9718.329821094794	6700.968758150905
Positive	Metabolism	13821.5624	9718.329821094794	6700.968758150905
Positive	Metabolism	8491.1297	9718.329821094794	6700.968758150905
Positive	Metabolism	7086.2138	9718.329821094794	6700.968758150905
Positive	Metabolism	6089.3383	9718.329821094794	6700.968758150905
Positive	Metabolism	7872.5321	9718.329821094794	6700.968758150905
Positive	Metabolism	10814.9572	9718.329821094794	6700.968758150905
Positive	Metabolism	7871.6431	9718.329821094794	6700.968758150905
Positive	Metabolism	9890.5924	9718.329821094794	6700.968758150905
Positive	Metabolism	7749.8	9718.329821094794	6700.968758150905
Positive	Metabolism	6481.8056	9718.329821094794	6700.968758150905
Positive	Metabolism	6405.775	9718.329821094794	6700.968758150905
Positive	Metabolism	7038.205	9718.329821094794	6700.968758150905
Positive	Metabolism	10169.0633	9718.329821094794	6700.968758150905
Positive	Metabolism	8810.8778	9718.329821094794	6700.968758150905
Positive	Metabolism	9322.57	9718.329821094794	6700.968758150905
Positive	Metabolism	20150.36	9718.329821094794	6700.968758150905
Positive	Metabolism	22450.0731	9718.329821094794	6700.968758150905
Positive	Metabolism	17151.43	9718.329821094794	6700.968758150905
Positive	Metabolism	21848.7631	9718.329821094794	6700.968758150905
Positive	Metabolism	24008.7046	9718.329821094794	6700.968758150905
Positive	Metabolism	24643.5869	9718.329821094794	6700.968758150905
Positive	Metabolism	22904.5554	9718.329821094794	6700.968758150905
Positive	Metabolism	10810.0871	9718.329821094794	6700.968758150905
Positive	Metabolism	13906.8554	9718.329821094794	6700.968758150905
Positive	Metabolism	10341.9604	9718.329821094794	6700.968758150905
Positive	Metabolism	14355.8537	9718.329821094794	6700.968758150905
Positive	Metabolism	13902.3296	9718.329821094794	6700.968758150905
Positive	Metabolism	19292.8442	9718.329821094794	6700.968758150905
Positive	Metabolism	12744.7346	9718.329821094794	6700.968758150905
Positive	Metabolism	219.0919	9718.329821094794	6700.968758150905
Positive	Metabolism	252.7412	9718.329821094794	6700.968758150905
Positive	Metabolism	27.7962	9718.329821094794	6700.968758150905
Positive	Metabolism	451.8631	9718.329821094794	6700.968758150905
Positive	Metabolism	146.9688	9718.329821094794	6700.968758150905
Positive	Metabolism	201.4806	9718.329821094794	6700.968758150905
Positive	Metabolism	249.695	9718.329821094794	6700.968758150905
Positive	Metabolism	704.46	9718.329821094794	6700.968758150905
Positive	Metabolism	665.2844	9718.329821094794	6700.968758150905
Positive	Metabolism	544.31	9718.329821094794	6700.968758150905
Positive	Metabolism	684.27	9718.329821094794	6700.968758150905
Positive	Metabolism	724.1656	9718.329821094794	6700.968758150905
Positive	Metabolism	1036.7167	9718.329821094794	6700.968758150905
Positive	Metabolism	683.4956	9718.329821094794	6700.968758150905
Positive	Metabolism	6090.97	9718.329821094794	6700.968758150905
Positive	Metabolism	5217.56	9718.329821094794	6700.968758150905
Positive	Metabolism	1874.29	9718.329821094794	6700.968758150905
Positive	Metabolism	3737.26	9718.329821094794	6700.968758150905
Positive	Metabolism	6344.66	9718.329821094794	6700.968758150905
Positive	Metabolism	4547.78	9718.329821094794	6700.968758150905
Positive	Metabolism	5932.12	9718.329821094794	6700.968758150905
Positive	Metabolism	11204.242	9718.329821094794	6700.968758150905
Positive	Metabolism	10793.361	9718.329821094794	6700.968758150905
Positive	Metabolism	7481.053000000001	9718.329821094794	6700.968758150905
Positive	Metabolism	9515.53	9718.329821094794	6700.968758150905
Positive	Metabolism	13859.1755	9718.329821094794	6700.968758150905
Positive	Metabolism	10748.19	9718.329821094794	6700.968758150905
Positive	Metabolism	13074.2185	9718.329821094794	6700.968758150905
Positive	Metabolism	277.725	9718.329821094794	6700.968758150905
Positive	Metabolism	281.7394	9718.329821094794	6700.968758150905
Positive	Metabolism	39.8217	9718.329821094794	6700.968758150905
Positive	Metabolism	450.4411	9718.329821094794	6700.968758150905
Positive	Metabolism	315.4389	9718.329821094794	6700.968758150905
Positive	Metabolism	838.9272	9718.329821094794	6700.968758150905
Positive	Metabolism	309.8072	9718.329821094794	6700.968758150905
Positive	Metabolism	6677.4619999999995	9718.329821094794	6700.968758150905
Positive	Metabolism	7361.8163	9718.329821094794	6700.968758150905
Positive	Metabolism	5769.642	9718.329821094794	6700.968758150905
Positive	Metabolism	6281.0765	9718.329821094794	6700.968758150905
Positive	Metabolism	8169.9634	9718.329821094794	6700.968758150905
Positive	Metabolism	8784.9408	9718.329821094794	6700.968758150905
Positive	Metabolism	7792.9580000000005	9718.329821094794	6700.968758150905
Positive	Metabolism	5553.3019	9718.329821094794	6700.968758150905
Positive	Metabolism	5662.2859	9718.329821094794	6700.968758150905
Positive	Metabolism	3979.2806	9718.329821094794	6700.968758150905
Positive	Metabolism	5206.6241	9718.329821094794	6700.968758150905
Positive	Metabolism	5598.67	9718.329821094794	6700.968758150905
Positive	Metabolism	5829.9059	9718.329821094794	6700.968758150905
Positive	Metabolism	6160.6428	9718.329821094794	6700.968758150905
Positive	Metabolism	574.2024	9718.329821094794	6700.968758150905
Positive	Metabolism	136.7976	9718.329821094794	6700.968758150905
Positive	Metabolism	68.0	9718.329821094794	6700.968758150905
Positive	Metabolism	351.25	9718.329821094794	6700.968758150905
Positive	Metabolism	148.5357	9718.329821094794	6700.968758150905
Positive	Metabolism	125.7619	9718.329821094794	6700.968758150905
Positive	Metabolism	626.9643	9718.329821094794	6700.968758150905
Positive	Metabolism	10099.0872	9718.329821094794	6700.968758150905
Positive	Metabolism	10797.9757	9718.329821094794	6700.968758150905
Positive	Metabolism	8152.9082	9718.329821094794	6700.968758150905
Positive	Metabolism	9749.8127	9718.329821094794	6700.968758150905
Positive	Metabolism	12257.5923	9718.329821094794	6700.968758150905
Positive	Metabolism	11220.867	9718.329821094794	6700.968758150905
Positive	Metabolism	11537.8405	9718.329821094794	6700.968758150905
Positive	Metabolism	11292.5655	9718.329821094794	6700.968758150905
Positive	Metabolism	12126.3653	9718.329821094794	6700.968758150905
Positive	Metabolism	8782.7845	9718.329821094794	6700.968758150905
Positive	Metabolism	10812.9967	9718.329821094794	6700.968758150905
Positive	Metabolism	13521.7192	9718.329821094794	6700.968758150905
Positive	Metabolism	12450.4997	9718.329821094794	6700.968758150905
Positive	Metabolism	12785.9213	9718.329821094794	6700.968758150905
Positive	Metabolism	16196.8456	9718.329821094794	6700.968758150905
Positive	Metabolism	17620.4004	9718.329821094794	6700.968758150905
Positive	Metabolism	12975.7141	9718.329821094794	6700.968758150905
Positive	Metabolism	16508.0007	9718.329821094794	6700.968758150905
Positive	Metabolism	19825.1056	9718.329821094794	6700.968758150905
Positive	Metabolism	19034.4341	9718.329821094794	6700.968758150905
Positive	Metabolism	18773.7696	9718.329821094794	6700.968758150905
Positive	Metabolism	8215.2722	9718.329821094794	6700.968758150905
Positive	Metabolism	8321.1044	9718.329821094794	6700.968758150905
Positive	Metabolism	6360.4311	9718.329821094794	6700.968758150905
Positive	Metabolism	7260.7367	9718.329821094794	6700.968758150905
Positive	Metabolism	9554.7056	9718.329821094794	6700.968758150905
Positive	Metabolism	9021.9578	9718.329821094794	6700.968758150905
Positive	Metabolism	9150.2522	9718.329821094794	6700.968758150905
Positive	Metabolism	14588.9935	9718.329821094794	6700.968758150905
Positive	Metabolism	15455.8938	9718.329821094794	6700.968758150905
Positive	Metabolism	11697.1456	9718.329821094794	6700.968758150905
Positive	Metabolism	15053.0397	9718.329821094794	6700.968758150905
Positive	Metabolism	18221.3476	9718.329821094794	6700.968758150905
Positive	Metabolism	16859.6009	9718.329821094794	6700.968758150905
Positive	Metabolism	16922.9891	9718.329821094794	6700.968758150905
Positive	Metabolism	13934.8312	9718.329821094794	6700.968758150905
Positive	Metabolism	14391.3545	9718.329821094794	6700.968758150905
Positive	Metabolism	11304.7476	9718.329821094794	6700.968758150905
Positive	Metabolism	12712.1694	9718.329821094794	6700.968758150905
Positive	Metabolism	17149.5521	9718.329821094794	6700.968758150905
Positive	Metabolism	15687.8964	9718.329821094794	6700.968758150905
Positive	Metabolism	16080.0185	9718.329821094794	6700.968758150905
Positive	Metabolism	10245.4903	9718.329821094794	6700.968758150905
Positive	Metabolism	13898.1845	9718.329821094794	6700.968758150905
Positive	Metabolism	11028.731000000002	9718.329821094794	6700.968758150905
Positive	Metabolism	14430.4848	9718.329821094794	6700.968758150905
Positive	Metabolism	13036.7631	9718.329821094794	6700.968758150905
Positive	Metabolism	20648.7962	9718.329821094794	6700.968758150905
Positive	Metabolism	11942.5083	9718.329821094794	6700.968758150905
Positive	Metabolism	23739.3218	9718.329821094794	6700.968758150905
Positive	Metabolism	25193.8009	9718.329821094794	6700.968758150905
Positive	Metabolism	19899.2764	9718.329821094794	6700.968758150905
Positive	Metabolism	23133.4064	9718.329821094794	6700.968758150905
Positive	Metabolism	28557.7564	9718.329821094794	6700.968758150905
Positive	Metabolism	30774.6718	9718.329821094794	6700.968758150905
Positive	Metabolism	27198.7282	9718.329821094794	6700.968758150905
Positive	Metabolism	14722.7175	9718.329821094794	6700.968758150905
Positive	Metabolism	16437.0005	9718.329821094794	6700.968758150905
Positive	Metabolism	12226.586000000001	9718.329821094794	6700.968758150905
Positive	Metabolism	15074.861	9718.329821094794	6700.968758150905
Positive	Metabolism	17686.628	9718.329821094794	6700.968758150905
Positive	Metabolism	17707.372	9718.329821094794	6700.968758150905
Positive	Metabolism	16700.743000000002	9718.329821094794	6700.968758150905
Positive	Metabolism	5586.1567	9718.329821094794	6700.968758150905
Positive	Metabolism	7466.3404	9718.329821094794	6700.968758150905
Positive	Metabolism	6333.3633	9718.329821094794	6700.968758150905
Positive	Metabolism	7636.33	9718.329821094794	6700.968758150905
Positive	Metabolism	7111.6989	9718.329821094794	6700.968758150905
Positive	Metabolism	10281.4374	9718.329821094794	6700.968758150905
Positive	Metabolism	6464.0389	9718.329821094794	6700.968758150905
Positive	Metabolism	1554.2643	9718.329821094794	6700.968758150905
Positive	Metabolism	1886.0843	9718.329821094794	6700.968758150905
Positive	Metabolism	1380.4286	9718.329821094794	6700.968758150905
Positive	Metabolism	1975.5614	9718.329821094794	6700.968758150905
Positive	Metabolism	1996.09	9718.329821094794	6700.968758150905
Positive	Metabolism	2275.27	9718.329821094794	6700.968758150905
Positive	Metabolism	1884.2386	9718.329821094794	6700.968758150905
Positive	Metabolism	10442.6594	9718.329821094794	6700.968758150905
Positive	Metabolism	10432.9356	9718.329821094794	6700.968758150905
Positive	Metabolism	8286.2463	9718.329821094794	6700.968758150905
Positive	Metabolism	10395.7575	9718.329821094794	6700.968758150905
Positive	Metabolism	13422.899	9718.329821094794	6700.968758150905
Positive	Metabolism	11664.7973	9718.329821094794	6700.968758150905
Positive	Metabolism	12495.2156	9718.329821094794	6700.968758150905
Positive	Metabolism	12748.8395	9718.329821094794	6700.968758150905
Positive	Metabolism	14702.7374	9718.329821094794	6700.968758150905
Positive	Metabolism	11480.5232	9718.329821094794	6700.968758150905
Positive	Metabolism	14131.7	9718.329821094794	6700.968758150905
Positive	Metabolism	15206.1226	9718.329821094794	6700.968758150905
Positive	Metabolism	17109.5821	9718.329821094794	6700.968758150905
Positive	Metabolism	14435.7421	9718.329821094794	6700.968758150905
Positive	Metabolism	6345.1326	9718.329821094794	6700.968758150905
Positive	Metabolism	7136.8368	9718.329821094794	6700.968758150905
Positive	Metabolism	5659.7406	9718.329821094794	6700.968758150905
Positive	Metabolism	7761.8903	9718.329821094794	6700.968758150905
Positive	Metabolism	7684.5023	9718.329821094794	6700.968758150905
Positive	Metabolism	8494.8868	9718.329821094794	6700.968758150905
